Id,SalePrice
1678,480300.57327785715
1679,420787.0078926659
1680,397574.1747643447
1681,359719.5650674396
1682,371842.1509848675
1683,265368.15130495676
1684,269602.6754230892
1685,276944.8362208952
1686,251675.1037222552
1687,270696.9804745945
1688,286439.00915374304
1689,291298.61045447085
1690,289748.5569601052
1691,278084.5092772653
1692,368698.6769772114
1693,265997.62329109595
1694,256592.7295811798
1695,247858.96423797146
1696,340133.4560699612
1697,247013.5873534712
1698,384043.1878975027
1699,378190.8200397047
1700,316644.8552842722
1701,343001.9208712785
1702,328181.39259291673
1703,325018.8111029051
1704,353446.4593298172
1705,345594.6893588705
1706,447149.7310537484
1707,319060.3346963648
1708,288637.4629797281
1709,346191.56201543706
1710,305792.9733047101
1711,351607.77279759594
1712,332981.92480615876
1713,350469.3499628457
1714,298675.7508901772
1715,289678.48304038565
1716,268889.49459196883
1717,268618.1922855906
1718,216971.79679815634
1719,305238.0629827818
1720,332201.33167301933
1721,263958.72709520115
1722,207060.10031235334
1723,242766.21154208202
1724,293986.0455845909
1725,313907.4856550002
1726,272862.93799680076
1727,236970.44546319265
1728,273779.51467994135
1729,235493.27696791803
1730,234064.88565164153
1731,206234.81742081977
1732,201955.57798279682
1733,178371.46497556916
1734,189393.45424894104
1735,218325.00984390173
1736,172143.6300831486
1737,355872.98686501686
1738,308134.9814737083
1739,338814.80578241847
1740,281366.05924165715
1741,261303.15138721303
1742,260562.67089394038
1743,268250.5204547832
1744,395771.6643940918
1745,300968.2171730979
1746,290739.9582585851
1747,293101.91581365094
1748,303592.9482326638
1749,236891.15868879668
1750,207043.9270602523
1751,332444.12088720105
1752,179269.51553697488
1753,233427.2037882132
1754,275167.57380428654
1755,254878.5711499618
1756,212607.9179929879
1757,189060.19194191718
1758,219868.62077807589
1759,234926.4119585643
1760,235320.670891501
1761,228310.56676647486
1762,244668.59313509474
1763,259581.01206070813
1764,174004.672525123
1765,255922.79007093585
1766,260723.2781785475
1767,300652.48924485105
1768,216105.03340308904
1769,239904.45899419487
1770,246289.59281188692
1771,175017.94784881384
1772,214118.38946580375
1773,183798.8705317434
1774,218140.9786153671
1775,212895.110754163
1776,211072.74032516754
1777,192402.6771786681
1778,224834.26185957366
1779,191572.46029388742
1780,256461.97326898784
1781,190835.98014853545
1782,140601.6234844618
1783,219973.67346899724
1784,197426.14841913967
1785,207883.97085373965
1786,187239.53815182438
1787,263372.32684582775
1788,166527.49601281388
1789,178452.1841483761
1790,119833.64513863833
1791,276143.56452451204
1792,232415.17367174686
1793,214064.23432002217
1794,257025.85080328584
1795,210154.57623782847
1796,221072.98310660827
1797,217495.6943372835
1798,187984.16936993203
1799,171200.15678627254
1800,205542.40478274203
1801,195495.6299944406
1802,210317.58285019198
1803,234854.2630676604
1804,217774.107366435
1805,218641.09743452165
1806,207123.5608271456
1807,233787.24725090177
1808,212969.26184545597
1809,206086.5658940333
1810,220852.0991021304
1811,214319.4241240297
1812,188556.52143562166
1813,200581.4147354425
1814,180720.56013215473
1815,103018.1729042253
1816,203233.94750760472
1817,214281.5603426278
1818,272609.06755367597
1819,214307.94166796491
1820,137544.65154589363
1821,206080.18638565834
1822,234469.39185262914
1823,129213.21795007098
1824,220102.19581092475
1825,218622.54703560448
1826,171137.84138710494
1827,158006.8500897421
1828,210170.1629301298
1829,221494.85376206948
1830,223522.578325039
1831,228983.29007302108
1832,143351.3846209601
1833,220043.88795425324
1834,203405.842484097
1835,184922.1812327765
1836,202116.33196110534
1837,156841.78458504868
1838,176926.6742324133
1839,207702.26796156424
1840,211458.46125232684
1841,192404.99594296212
1842,170363.85488276253
1843,185396.1372633651
1844,212341.79253658303
1845,208108.05194527772
1846,229999.0341714453
1847,240590.75989920995
1848,103744.4368617048
1849,184957.94897983456
1850,189423.7480031636
1851,231594.46972769406
1852,206584.14535370865
1853,200185.5833249509
1854,258889.00359931355
1855,242165.60378492041
1856,306219.51931229606
1857,219259.43556405348
1858,214784.51146087493
1859,179417.96936780796
1860,231190.6736538082
1861,179210.99828489684
1862,360168.94853598974
1863,359525.5598206755
1864,359540.1439448695
1865,423566.17996967584
1866,420308.51601198595
1867,315255.23836847604
1868,374725.6889699658
1869,299395.3772646317
1870,310174.73550108983
1871,333567.7086758553
1872,272902.39382850635
1873,304762.47282843036
1874,206588.1939759939
1875,259082.26828342024
1876,262549.4749673344
1877,284550.2181822264
1878,284818.00868663355
1879,189522.92856414337
1880,198035.7544929185
1881,321225.15170123964
1882,333556.5060606939
1883,287864.56268957746
1884,281935.9781858453
1885,316411.76562632923
1886,354505.24898588844
1887,305724.2127433212
1888,345593.9870053341
1889,256603.7780921494
1890,166864.05879133218
1891,206091.72409505094
1892,162040.88877710095
1893,204668.66195715521
1894,182381.4720596103
1895,208926.7553605123
1896,197060.2592474518
1897,167292.3207738276
1898,195961.1177509334
1899,239875.86404396547
1900,217252.30059194635
1901,224476.38073898316
1902,194009.23999932804
1903,277088.9185961017
1904,200143.130355743
1905,256149.24509752146
1906,214869.22605712642
1907,278476.43858887325
1908,190638.36956477026
1909,219545.57388064102
1910,198982.90216439147
1911,272792.07503375923
1912,347181.29545124504
1913,240456.1546202849
1914,135476.23502019164
1915,375411.9323277173
1916,40338.56788781937
1917,330645.73583853175
1918,219241.02352909162
1919,255020.139545094
1920,243169.3629974716
1921,438663.7989472053
1922,403410.4059810685
1923,319352.2640941071
1924,289373.99562949874
1925,296912.49781381525
1926,443850.5187883463
1927,208569.6575725691
1928,242910.4188202999
1929,201399.6976616315
1930,210760.39419505047
1931,230137.8863315892
1932,223796.02661630185
1933,246064.88488833024
1934,247400.3454145193
1935,244335.15340649406
1936,261063.7818554265
1937,253555.80701037752
1938,263831.12906105304
1939,314673.99346094276
1940,266566.5482513637
1941,246674.08240450453
1942,263407.2282241506
1943,283614.81575293
1944,397903.9900619653
1945,430883.7095589901
1946,160522.2659903823
1947,359867.2044468734
1948,241158.4763649474
1949,337370.3346928037
1950,273786.5268762915
1951,342329.0995208125
1952,301247.43120693904
1953,269518.6776924953
1954,271702.72603568505
1955,204319.714359093
1956,387264.0589997724
1957,232354.66676828917
1958,364705.62107978994
1959,217287.34401014494
1960,178315.76914620097
1961,200253.46494668955
1962,171639.82028547232
1963,187495.3531017641
1964,173643.4789917185
1965,211744.0586950793
1966,213609.92116445047
1967,359573.65486076823
1968,441896.32812435925
1969,440894.36705226195
1970,429901.1984224103
1971,501125.19926554407
1972,432986.154162426
1973,375306.5983349357
1974,397664.9207152112
1975,622892.3124133244
1976,347734.97330900514
1977,404774.3826513917
1978,398259.00431403867
1979,392769.3225001346
1980,268592.8956110331
1981,412736.7726601835
1982,289730.3996372719
1983,281984.6767351758
1984,260060.78320783377
1985,294945.7930803057
1986,290162.1784988609
1987,270850.54032713664
1988,270397.46631683526
1989,290496.2556138537
1990,305521.2682629486
1991,295222.10235701525
1992,314768.9789007993
1993,282139.3582101811
1994,312557.2847583026
1995,264062.52319619735
1996,338737.7623306613
1997,389832.35646160576
1998,366205.5374583991
1999,354855.97973888577
2000,379797.801345424
2001,369997.74146966287
2002,332997.5506551617
2003,343966.54914701055
2004,366771.3183687269
2005,340038.8918061962
2006,296782.4363610281
2007,341189.30683706864
2008,294701.1341146154
2009,282549.56425190927
2010,293800.0373429286
2011,223011.68482529162
2012,266631.05883910274
2013,260090.72775613773
2014,275369.4889326992
2015,291668.13466975256
2016,277316.2783404577
2017,286521.0802590356
2018,181181.11573707312
2019,217275.0039572178
2020,166193.40696637542
2021,167411.3261411311
2022,258969.8882127218
2023,228737.90639556875
2024,363210.5736249273
2025,409090.17155374656
2026,255460.42606014828
2027,238666.97582760616
2028,236337.51406009006
2029,241656.90694121434
2030,349537.3579834441
2031,325301.16362285963
2032,341906.50023465627
2033,339648.603927569
2034,255173.6739955307
2035,287611.0351179654
2036,294889.8358547457
2037,300411.1660617066
2038,396637.8491808013
2039,295301.4952495098
2040,393905.54913724354
2041,386398.9520232191
2042,305199.8865340238
2043,250837.568132092
2044,254108.39057580288
2045,279889.6174813898
2046,214639.2174310193
2047,214235.34465550375
2048,229222.2886296732
2049,213427.6583536251
2050,251215.43877260014
2051,186170.98934566136
2052,194307.54428893002
2053,220034.08046083897
2054,156331.76690204442
2055,250593.3019818929
2056,232588.3460175644
2057,178806.72628303175
2058,294018.83805165766
2059,198030.65848548315
2060,256444.07764950162
2061,260772.20445090835
2062,188409.66170582012
2063,189137.4649165494
2064,200004.04056772473
2065,206361.15986033808
2066,253255.456861004
2067,180582.6694391782
2068,218433.9861059545
2069,156110.11739244056
2070,186952.6966736659
2071,167510.76687825727
2072,227009.86849488528
2073,211847.4853293721
2074,251710.94857778517
2075,218104.45266042068
2076,205797.0893657694
2077,222391.62699189526
2078,185154.22539189295
2079,225030.00217642472
2080,200676.9365761939
2081,199327.02204190684
2082,198670.63283483242
2083,227318.52468921407
2084,172832.0264247756
2085,186357.3229691591
2086,194290.9912058399
2087,206043.0359212642
2088,169434.8685473646
2089,164010.13760021375
2090,208153.43348848284
2091,154990.2593277886
2092,223239.85777078173
2093,250171.14487665216
2094,212235.33427738282
2095,210312.2822928778
2096,169636.41338639823
2097,183069.79847380496
2098,230041.759679463
2099,100322.02489013574
2100,127972.86594646401
2101,202762.55869533238
2102,225772.22429025196
2103,168211.49777350435
2104,215323.0749029487
2105,232648.0824516171
2106,130362.28631296917
2107,279783.2042819208
2108,207825.84175867168
2109,179958.8664024712
2110,194590.19337135437
2111,231331.58024762198
2112,207878.3821280992
2113,202034.16856179223
2114,204146.78830414428
2115,239747.4912597083
2116,176650.7059871822
2117,213939.4214127853
2118,201647.00139948376
2119,182652.62417099602
2120,199738.5891969686
2121,178014.239370215
2122,177547.50807509664
2123,147984.02536479523
2124,247736.80007673847
2125,220923.77642692998
2126,224882.19518269994
2127,236596.2435733748
2128,229018.20641199336
2129,157402.21998165362
2130,202544.21361979842
2131,204053.5306494939
2132,179195.44034216693
2133,203203.68036525277
2134,208292.655041117
2135,194490.05679089366
2136,129936.00611036015
2137,186516.379039841
2138,231274.39890352613
2139,229362.98005321133
2140,219151.29818486352
2141,239995.73028703057
2142,197667.75194036565
2143,222843.80786634632
2144,180718.658712551
2145,216963.9675183501
2146,246666.063172156
2147,210304.56456968468
2148,222108.44749696855
2149,242440.09557489003
2150,294039.91090567387
2151,208454.4883637589
2152,258731.3454435058
2153,271568.0394251596
2154,187015.9062661354
2155,214961.63426303747
2156,343588.61082339333
2157,318490.95825519203
2158,318061.55362890684
2159,317537.9674817752
2160,276307.8885858976
2161,332778.5623071883
2162,414496.42794503015
2163,434418.4170772799
2164,326514.9621468845
2165,270641.52579052583
2166,230600.37355785002
2167,283663.77244590176
2168,260496.86816626624
2169,275158.642007211
2170,297020.95109702623
2171,232757.12456327607
2172,207375.40442630905
2173,235925.33369567594
2174,304870.75055768737
2175,348357.3420567722
2176,366811.7697840312
2177,318343.0987330796
2178,309087.46934995474
2179,221095.7924490266
2180,269201.3657022712
2181,274346.33900605096
2182,300567.9489527447
2183,279357.08338666917
2184,194255.89640344796
2185,206846.0747440562
2186,230197.54245463293
2187,240187.2912114577
2188,241276.29196534958
2189,420646.27861366
2190,137962.44953727676
2191,130401.75232094247
2192,155210.9853838894
2193,200362.5165448764
2194,170476.89660043945
2195,163393.52161801537
2196,185278.9746700218
2197,189359.93105039257
2198,241585.9631463152
2199,258418.41607001447
2200,211924.2300721428
2201,225402.62184169446
2202,299323.7038130353
2203,193369.3395239492
2204,224325.82850104873
2205,174689.65477473126
2206,205685.6008934921
2207,259652.82438195148
2208,298246.14444890246
2209,266823.79430558067
2210,199954.54426911427
2211,191110.1974644966
2212,212819.32561526168
2213,189024.12298905384
2214,238594.39902849612
2215,173660.93263393105
2216,221266.34546339116
2217,152216.38792388444
2218,166630.19804963958
2219,156361.4757038888
2220,118111.33026378904
2221,376211.73254595767
2222,342743.4100906693
2223,365734.79536029766
2224,300659.90542302583
2225,180773.4967827855
2226,260947.3182179958
2227,304478.3802763475
2228,356387.42481815675
2229,324352.9923658911
2230,227951.28024562146
2231,295170.7052279676
2232,265372.75731211645
2233,280800.828165638
2234,348758.523018233
2235,319099.72487867484
2236,333346.21957725124
2237,388902.68909375905
2238,269805.52093057916
2239,204506.90989261307
2240,238775.60559957218
2241,224510.11645212956
2242,191070.91244351654
2243,203305.33816569368
2244,181373.16784386733
2245,176077.39595854515
2246,218083.8662246978
2247,196736.1149411064
2248,189216.68173225294
2249,193228.3975709926
2250,200475.77067252854
2251,167079.0594693781
2252,260571.41085151653
2253,231241.07620165707
2254,252529.78045863146
2255,260995.93061265862
2256,266339.7464678318
2257,277506.1988419043
2258,242504.56738742953
2259,255375.91541259526
2260,194451.05544593744
2261,269844.32283242024
2262,277968.96645501116
2263,426248.9043035933
2264,477824.08612354985
2265,237255.85273718508
2266,349208.69320624694
2267,396487.79351998423
2268,453573.8359468414
2269,237019.47792107705
2270,289892.3483324633
2271,291389.8687610582
2272,327535.47762711276
2273,243977.33998865238
2274,260188.6503903733
2275,232098.65958900098
2276,273411.1796367257
2277,260400.0624545915
2278,229110.8303845604
2279,191577.57875829516
2280,177820.48339388962
2281,254926.08117387467
2282,259944.23848323827
2283,189671.25062879687
2284,201451.5776921485
2285,209489.97699529096
2286,191596.2558725502
2287,433803.02866829606
2288,356697.1624176956
2289,375038.9706367105
2290,469886.462430903
2291,407945.9894682921
2292,464386.6981687513
2293,480228.079675643
2294,438134.9625405094
2295,489835.91368114925
2296,334127.17370156734
2297,420483.5242291717
2298,420522.5453225819
2299,425223.153041885
2300,382661.7033403008
2301,392686.461919246
2302,322527.7203790322
2303,322079.36127360794
2304,321695.8491440839
2305,280697.77207613527
2306,277839.79375179973
2307,291417.1726804713
2308,294980.70818266016
2309,381948.32186517003
2310,283639.1767709076
2311,287976.8115141385
2312,289010.1522728454
2313,261678.51154432865
2314,260736.9390306573
2315,275283.66545986314
2316,301390.32402742654
2317,275043.1998342292
2318,269776.34098626603
2319,269198.3967215258
2320,265670.6933413022
2321,310594.7197070641
2322,280481.1644905403
2323,273831.0820320309
2324,283798.333486174
2325,306135.92406818876
2326,289175.30343804765
2327,288797.22897127806
2328,311257.0514654659
2329,266264.9877067192
2330,264377.3186888357
2331,391913.86210794817
2332,432696.51433871384
2333,375157.75960926316
2334,334615.42225930863
2335,356672.185803798
2336,366389.43110845215
2337,280247.07164442586
2338,334044.6241801609
2339,313053.239127652
2340,466347.04106630036
2341,312590.31651315885
2342,319365.7217764531
2343,310551.50199063565
2344,310410.0216862431
2345,316379.40076580714
2346,290416.1112371974
2347,278074.53327493323
2348,324544.173691571
2349,264995.9923100725
2350,413753.1840457688
2351,354262.92413959536
2352,343110.3245279086
2353,340164.02215987095
2354,216090.8899317414
2355,233744.74460158334
2356,246580.6665979901
2357,285208.0684626845
2358,283423.02561520203
2359,197521.3999121359
2360,202794.7974144041
2361,217805.40440121805
2362,341577.8051886973
2363,229316.87784643914
2364,258910.00619690865
2365,309564.1055470202
2366,266508.6462176258
2367,288072.5601876734
2368,286228.34685145994
2369,298348.1361689309
2370,244578.33193155495
2371,248288.35212075268
2372,283416.5797548096
2373,371934.26943464717
2374,378800.51564149326
2375,311395.12224861514
2376,365383.356840014
2377,396122.9886842563
2378,220637.93630115804
2379,292332.65907821944
2380,243283.49392502825
2381,247862.06111827143
2382,303031.58065801975
2383,284147.2865599962
2384,329780.6755701888
2385,251686.80181805207
2386,208853.79436007072
2387,202599.0445148938
2388,194039.3024954449
2389,206551.9825990901
2390,228099.9354550559
2391,211703.18808116205
2392,188059.85716290935
2393,251812.73235501233
2394,202335.78595773107
2395,280827.5319774777
2396,216128.4693040545
2397,284904.30645234
2398,196905.48493350088
2399,149542.14781212085
2400,146822.7749928611
2401,195119.1330050372
2402,213708.17895658687
2403,214815.88392936508
2404,226703.96251487266
2405,247010.59182618302
2406,215776.8288341728
2407,207036.88705249573
2408,229694.08568860893
2409,185078.03400872997
2410,262594.8187923692
2411,180934.01755985874
2412,238019.53717171494
2413,193922.78947344678
2414,234607.66727208695
2415,208490.48970277095
2416,210687.9449670473
2417,199127.63485464896
2418,201937.96056542243
2419,212661.79664635216
2420,187788.84928437974
2421,110483.20307194837
2422,178943.76699008467
2423,223993.27521806653
2424,210845.92451228504
2425,275808.90388610563
2426,207308.64139346196
2427,210341.7998668456
2428,261440.20396551606
2429,174342.07963217283
2430,200383.5906466667
2431,168870.4522860709
2432,212863.47334449925
2433,213708.3516321627
2434,204340.45415186556
2435,220355.2738897521
2436,184227.84421632532
2437,177065.01560910302
2438,191035.29573424207
2439,191591.1520017176
2440,203907.50701461895
2441,212682.04971774505
2442,170327.16350945202
2443,225927.14181992016
2444,217390.2306688521
2445,181655.52230755053
2446,221152.27502028435
2447,290079.11851302464
2448,209895.62646582257
2449,188062.35897055524
2450,236256.17154002632
2451,194484.25624054903
2452,275276.4045365548
2453,163242.64909983403
2454,190286.49927630392
2455,199434.92208585632
2456,229698.77878965274
2457,202354.15262650163
2458,201227.67315945379
2459,188449.32096004346
2460,226050.29845552146
2461,203248.9882690399
2462,205413.2587845258
2463,218989.981264618
2464,255176.6991466293
2465,212869.4094707172
2466,205308.20100512682
2467,240658.35624593287
2468,159381.7488370845
2469,156881.39469722193
2470,276184.5264485914
2471,285253.92072369694
2472,239307.6814402633
2473,184938.92563167377
2474,149025.2620796794
2475,296730.8010885839
2476,187114.74385584448
2477,195710.2958792986
2478,232310.09221549612
2479,180350.45193654136
2480,228191.9499503011
2481,205077.82695095986
2482,216419.27979130507
2483,173411.34119223338
2484,208605.55912769935
2485,207999.172737255
2486,212124.46735661034
2487,283581.5218425079
2488,256022.81991489208
2489,231138.34713164042
2490,218017.6380425999
2491,183893.44669741602
2492,260730.56620785268
2493,242159.50355688506
2494,234538.65502231172
2495,161657.58658655547
2496,310873.6505435363
2497,237603.29008337483
2498,165522.78628488933
2499,152501.3317773654
2500,182869.3754250852
2501,228732.38821033062
2502,222157.41672587767
2503,188010.8834583133
2504,128987.72566594789
2505,310196.0748375305
2506,342144.6312681921
2507,363476.9014415541
2508,345928.79980050796
2509,304940.88657580037
2510,297801.9765278681
2511,265586.6479850833
2512,289503.2283598876
2513,318614.4565574608
2514,374934.5908499423
2515,213876.29996361653
2516,254216.0680583634
2517,214092.121768018
2518,222073.57188674132
2519,305100.31997406785
2520,295592.5912641941
2521,278539.8714825325
2522,298749.65411596745
2523,194014.82056986424
2524,219388.93713217205
2525,220062.39992659749
2526,218996.71080224589
2527,194255.1346033041
2528,195401.0345686921
2529,211887.11234327103
2530,203912.10303425672
2531,315483.7826879744
2532,303934.00245736376
2533,284737.28880337975
2534,323124.4161330606
2535,346761.8358512507
2536,308652.80959506007
2537,314563.21826899075
2538,273139.99189879606
2539,281998.6756979306
2540,266626.56020477484
2541,274546.3342161502
2542,250033.319717712
2543,188742.47789857
2544,188942.118782599
2545,221146.0758512707
2546,204803.9598041426
2547,233361.00649377657
2548,227809.23387473915
2549,225779.92139422358
2550,664516.1362633782
2551,217415.71099376096
2552,217402.8690295699
2553,148450.1602258773
2554,153927.37304472202
2555,182390.2647922372
2556,163461.77961090137
2557,172530.27862748806
2558,226400.09145621723
2559,201198.07559724734
2560,221389.65085382015
2561,223572.2195503437
2562,221523.84161166544
2563,208734.64743574057
2564,269879.2648968275
2565,195151.16519270558
2566,213559.30158550967
2567,187504.47857507272
2568,238189.57011714112
2569,275239.7151001084
2570,202122.23282340355
2571,245158.7798070882
2572,233345.56046514702
2573,274915.29695441946
2574,442501.2013867113
2575,224008.57441069302
2576,213085.44427064643
2577,289188.39547889424
2578,161422.20097931242
2579,85531.55151435686
2580,184828.72734497557
2581,190058.75910071353
2582,226843.70955137536
2583,332644.054512125
2584,263170.6044708842
2585,272775.5924550139
2586,299547.7535658425
2587,276124.12931751227
2588,213279.99903499428
2589,243455.52764046146
2590,304957.3117252677
2591,330973.10310128215
2592,298868.38589396863
2593,364875.1984410088
2594,268971.53683127114
2595,309398.2752787734
2596,382198.7458697122
2597,284832.1348299675
2598,356378.06271879585
2599,424002.82523782086
2600,99635.91056517442
2601,228728.67178106285
2602,139142.25128506823
2603,163272.83014896
2604,147581.80837182584
2605,143086.90749174403
2606,231046.36703890655
2607,298674.7167240521
2608,280746.5734306758
2609,251885.90343345772
2610,185979.64828883158
2611,202256.39458147832
2612,230484.97386659216
2613,211122.22903776984
2614,182665.00293124723
2615,238983.7645483024
2616,240247.7585321921
2617,265127.61100857216
2618,293441.99757652124
2619,286210.80905184173
2620,257181.18795286305
2621,252946.3395105137
2622,267247.923046099
2623,308126.4359311024
2624,366264.5330914231
2625,345705.70001211483
2626,246871.80980411638
2627,240375.94922610652
2628,469731.3545976025
2629,509534.52898230916
2630,404344.4200312309
2631,495487.18747625477
2632,455108.207240307
2633,350717.9887116004
2634,454441.1523338675
2635,243525.36132971826
2636,258027.96564262896
2637,289887.1307420868
2638,344993.0404826619
2639,265966.8937649578
2640,230975.48539272184
2641,172400.27981564938
2642,261823.98945921077
2643,184335.83323629014
2644,188818.3591281115
2645,187991.15185842873
2646,173176.58970428864
2647,187582.13072885224
2648,216095.05075645563
2649,228787.88642469118
2650,201950.2210018991
2651,214769.73325258936
2652,435827.86242556176
2653,331887.9496475018
2654,329810.3034184475
2655,450046.397572479
2656,405778.7566718883
2657,427849.43767889193
2658,406721.551839967
2659,384895.1982867357
2660,422684.72141791275
2661,415389.96875232714
2662,436520.53725122707
2663,346385.200309301
2664,373899.6267262921
2665,393477.32845489564
2666,367571.1435196649
2667,269431.9232528806
2668,273183.0448150609
2669,278831.07233317127
2670,366269.76520168805
2671,281510.50843309215
2672,277179.5854302312
2673,276874.7657992777
2674,277827.1310629714
2675,248083.57229287247
2676,297119.284653269
2677,278447.63314182055
2678,337164.37342643854
2679,347278.41674353974
2680,352206.82869943953
2681,451901.6886989719
2682,386958.1226115541
2683,515901.9710140077
2684,373306.99397575087
2685,390925.2399896432
2686,331010.0579050055
2687,370974.51906179753
2688,299084.90437721834
2689,289260.9425813325
2690,443409.2930681121
2691,275624.167827453
2692,221579.2475742346
2693,293070.00440949854
2694,227620.26440754952
2695,288242.2035943426
2696,279347.9721184701
2697,262558.53662308794
2698,299830.5167025591
2699,254796.90087181074
2700,237547.47041133302
2701,242043.2303492811
2702,194214.45642489754
2703,218739.69996990822
2704,222037.61601343728
2705,176469.48869576375
2706,176679.80964295147
2707,214584.9981376105
2708,191258.79733476206
2709,188172.43095697789
2710,199174.32777093817
2711,220172.99771919893
2712,420354.9584659757
2713,249877.3561478618
2714,235721.48129293905
2715,255339.63025014754
2716,231280.06616316456
2717,276982.3764990454
2718,300674.5093793182
2719,226294.44064178527
2720,269408.5161051762
2721,207414.02178575192
2722,250935.34671798185
2723,242747.36434647092
2724,201708.0039328998
2725,199725.28356893337
2726,207832.4441253061
2727,229643.0274200181
2728,260391.57434004778
2729,215732.72667351272
2730,212801.83940352802
2731,212420.8088509878
2732,210549.51566579333
2733,227204.90306526655
2734,218756.6988334034
2735,210645.60753595107
2736,206178.9672638646
